section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
14755,BIOL,103D,08,Discussion Section,W 1.30-2.20 WTS B31,W 1:30pm-2:20pm,WTS B31,W 1:30pm-2:20pm in WTS B31,"{'Wednesday': ('13:30', '14:20', 'WTS B31')}"
14757,BIOL,104D,01,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
14758,BIOL,104D,02,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
14759,BIOL,104D,03,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
14760,BIOL,104D,04,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
14761,BIOL,104D,05,Discussion Section,Th 7.00-7.50p,Th 7:00pm-7:50pm,,Th 7:00pm-7:50pm,"{'Thursday': ('19:00', '19:50', '')}"
14762,BIOL,104D,06,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
14763,BIOL,104D,07,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
14756,BIOL,104D,08,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
14987,CHEM,134LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
14988,CHEM,134LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
14989,CHEM,134LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
14990,CHEM,134LD,04,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
14991,CHEM,134LD,05,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
14992,CHEM,134LD,06,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
14993,CHEM,134LD,07,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
14994,CHEM,134LD,08,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
14995,CHEM,134LD,09,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
14996,CHEM,134LD,10,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
14997,CHEM,134LD,11,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
14998,CHEM,134LD,12,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
14999,CHEM,134LD,13,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15000,CHEM,134LD,14,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15001,CHEM,134LD,15,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15002,CHEM,134LD,16,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15003,CHEM,134LD,17,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15004,CHEM,134LD,18,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15005,CHEM,134LD,19,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15006,CHEM,134LD,20,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15007,CHEM,134LD,21,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15008,CHEM,134LD,22,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15009,CHEM,134LD,23,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15010,CHEM,134LD,24,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15011,CHEM,134LD,25,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15012,CHEM,134LD,26,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15779,CHEM,134LD,27,Lab Section,,,,,{}
15780,CHEM,134LD,28,Lab Section,,,,,{}
15034,CHEM,136LD,01,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15035,CHEM,136LD,02,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15016,CHEM,161D,01,Discussion Section,T 11.35-12.25 SCL 19,T 11:35am-12:25am,SCL 19,T 11:35am-12:25am in SCL 19,"{'Tuesday': ('11:35', '12:25', 'SCL 19')}"
15017,CHEM,161D,02,Discussion Section,T 1.30-2.20 SCL 18,T 1:30pm-2:20pm,SCL 18,T 1:30pm-2:20pm in SCL 18,"{'Tuesday': ('13:30', '14:20', 'SCL 18')}"
15018,CHEM,161D,03,Discussion Section,T 2.30-3.20 SCL 18,T 2:30pm-3:20pm,SCL 18,T 2:30pm-3:20pm in SCL 18,"{'Tuesday': ('14:30', '15:20', 'SCL 18')}"
15019,CHEM,161D,04,Discussion Section,T 7.00-7.50p WLH 011,T 7:00pm-7:50pm,WLH 011,T 7:00pm-7:50pm in WLH 011,"{'Tuesday': ('19:00', '19:50', 'WLH 011')}"
15020,CHEM,161D,05,Discussion Section,W 11.35-12.25,W 11:35am-12:25am,,W 11:35am-12:25am,"{'Wednesday': ('11:35', '12:25', '')}"
15021,CHEM,161D,06,Discussion Section,W 1.30-2.20 SCL 18,W 1:30pm-2:20pm,SCL 18,W 1:30pm-2:20pm in SCL 18,"{'Wednesday': ('13:30', '14:20', 'SCL 18')}"
15022,CHEM,161D,07,Discussion Section,W 2.30-3.20 SCL 18,W 2:30pm-3:20pm,SCL 18,W 2:30pm-3:20pm in SCL 18,"{'Wednesday': ('14:30', '15:20', 'SCL 18')}"
15023,CHEM,161D,08,Discussion Section,W 7.00-7.50p WLH 202,W 7:00pm-7:50pm,WLH 202,W 7:00pm-7:50pm in WLH 202,"{'Wednesday': ('19:00', '19:50', 'WLH 202')}"
15024,CHEM,161D,09,Discussion Section,Th 11.35-12.25 SCL 23,Th 11:35am-12:25am,SCL 23,Th 11:35am-12:25am in SCL 23,"{'Thursday': ('11:35', '12:25', 'SCL 23')}"
15025,CHEM,161D,10,Discussion Section,T 11.35-12.25 CRB 102,T 11:35am-12:25am,CRB 102,T 11:35am-12:25am in CRB 102,"{'Tuesday': ('11:35', '12:25', 'CRB 102')}"
15026,CHEM,161D,11,Discussion Section,Th 2.30-3.20 SCL 18,Th 2:30pm-3:20pm,SCL 18,Th 2:30pm-3:20pm in SCL 18,"{'Thursday': ('14:30', '15:20', 'SCL 18')}"
15027,CHEM,161D,12,Discussion Section,Th 7.00-7.50p WLH 211,Th 7:00pm-7:50pm,WLH 211,Th 7:00pm-7:50pm in WLH 211,"{'Thursday': ('19:00', '19:50', 'WLH 211')}"
15028,CHEM,161D,13,Discussion Section,F 1.30-2.20 SCL 21,F 1:30pm-2:20pm,SCL 21,F 1:30pm-2:20pm in SCL 21,"{'Friday': ('13:30', '14:20', 'SCL 21')}"
15029,CHEM,161D,14,Discussion Section,F 2.30-3.20 SCL 21,F 2:30pm-3:20pm,SCL 21,F 2:30pm-3:20pm in SCL 21,"{'Friday': ('14:30', '15:20', 'SCL 21')}"
15030,CHEM,161D,15,Discussion Section,T 11.35-12.25 SCL 201,T 11:35am-12:25am,SCL 201,T 11:35am-12:25am in SCL 201,"{'Tuesday': ('11:35', '12:25', 'SCL 201')}"
15031,CHEM,161D,16,Discussion Section,T 11.35-12.25,T 11:35am-12:25am,,T 11:35am-12:25am,"{'Tuesday': ('11:35', '12:25', '')}"
15032,CHEM,161D,17,Discussion Section,T 11.35-12.25 SCL 111,T 11:35am-12:25am,SCL 111,T 11:35am-12:25am in SCL 111,"{'Tuesday': ('11:35', '12:25', 'SCL 111')}"
15033,CHEM,161D,18,Discussion Section,W 11.35-12.25 SCL 23,W 11:35am-12:25am,SCL 23,W 11:35am-12:25am in SCL 23,"{'Wednesday': ('11:35', '12:25', 'SCL 23')}"
15040,CHEM,163D,01,Discussion Section,,,,,{}
15041,CHEM,163D,02,Discussion Section,M 1.30-2.20 SCL 18,M 1:30pm-2:20pm,SCL 18,M 1:30pm-2:20pm in SCL 18,"{'Monday': ('13:30', '14:20', 'SCL 18')}"
15042,CHEM,163D,03,Discussion Section,M 2.30-3.20 SCL 18,M 2:30pm-3:20pm,SCL 18,M 2:30pm-3:20pm in SCL 18,"{'Monday': ('14:30', '15:20', 'SCL 18')}"
15043,CHEM,163D,04,Discussion Section,,,,,{}
15044,CHEM,163D,05,Discussion Section,T 11.35-12.25,T 11:35am-12:25am,,T 11:35am-12:25am,"{'Tuesday': ('11:35', '12:25', '')}"
15045,CHEM,163D,06,Discussion Section,T 1.30-2.20 SCL 201,T 1:30pm-2:20pm,SCL 201,T 1:30pm-2:20pm in SCL 201,"{'Tuesday': ('13:30', '14:20', 'SCL 201')}"
15046,CHEM,163D,07,Discussion Section,T 2.30-3.20 SCL 19,T 2:30pm-3:20pm,SCL 19,T 2:30pm-3:20pm in SCL 19,"{'Tuesday': ('14:30', '15:20', 'SCL 19')}"
15047,CHEM,163D,08,Discussion Section,,,,,{}
15048,CHEM,163D,09,Discussion Section,T 7.00-7.50p WLH 013,T 7:00pm-7:50pm,WLH 013,T 7:00pm-7:50pm in WLH 013,"{'Tuesday': ('19:00', '19:50', 'WLH 013')}"
15049,CHEM,165D,01,Discussion Section,,,,,{}
15050,CHEM,165D,02,Discussion Section,M 7.00-7.50p WLH 007,M 7:00pm-7:50pm,WLH 007,M 7:00pm-7:50pm in WLH 007,"{'Monday': ('19:00', '19:50', 'WLH 007')}"
15051,CHEM,165D,03,Discussion Section,T 11.35-12.25 SCL 23,T 11:35am-12:25am,SCL 23,T 11:35am-12:25am in SCL 23,"{'Tuesday': ('11:35', '12:25', 'SCL 23')}"
15052,CHEM,165D,04,Discussion Section,,,,,{}
15053,CHEM,174D,01,Discussion Section,M 1.30-2.20 SCL 21,M 1:30pm-2:20pm,SCL 21,M 1:30pm-2:20pm in SCL 21,"{'Monday': ('13:30', '14:20', 'SCL 21')}"
15054,CHEM,174D,02,Discussion Section,M 2.30-3.20 SCL 21,M 2:30pm-3:20pm,SCL 21,M 2:30pm-3:20pm in SCL 21,"{'Monday': ('14:30', '15:20', 'SCL 21')}"
15055,CHEM,174D,03,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
15056,CHEM,174D,04,Discussion Section,T 1.30-2.20 SCL 21,T 1:30pm-2:20pm,SCL 21,T 1:30pm-2:20pm in SCL 21,"{'Tuesday': ('13:30', '14:20', 'SCL 21')}"
15057,CHEM,174D,05,Discussion Section,T 2.30-3.20 SCL 21,T 2:30pm-3:20pm,SCL 21,T 2:30pm-3:20pm in SCL 21,"{'Tuesday': ('14:30', '15:20', 'SCL 21')}"
15058,CHEM,174D,06,Discussion Section,W 7.00-7.50p WLH 203,W 7:00pm-7:50pm,WLH 203,W 7:00pm-7:50pm in WLH 203,"{'Wednesday': ('19:00', '19:50', 'WLH 203')}"
15059,CHEM,220D,01,Discussion Section,M 11.35-12.25 SCL 23,M 11:35am-12:25am,SCL 23,M 11:35am-12:25am in SCL 23,"{'Monday': ('11:35', '12:25', 'SCL 23')}"
15060,CHEM,220D,02,Discussion Section,M 1.30-2.20 SCL 23,M 1:30pm-2:20pm,SCL 23,M 1:30pm-2:20pm in SCL 23,"{'Monday': ('13:30', '14:20', 'SCL 23')}"
15061,CHEM,220D,03,Discussion Section,M 2.30-3.20 SCL 23,M 2:30pm-3:20pm,SCL 23,M 2:30pm-3:20pm in SCL 23,"{'Monday': ('14:30', '15:20', 'SCL 23')}"
15062,CHEM,220D,04,Discussion Section,T 10.30-11.20 SCL 18,T 10:30am-11:20am,SCL 18,T 10:30am-11:20am in SCL 18,"{'Tuesday': ('10:30', '11:20', 'SCL 18')}"
15063,CHEM,220D,05,Discussion Section,T 1.30-2.20 SCL 23,T 1:30pm-2:20pm,SCL 23,T 1:30pm-2:20pm in SCL 23,"{'Tuesday': ('13:30', '14:20', 'SCL 23')}"
15064,CHEM,220D,06,Discussion Section,T 2.30-3.20 SCL 23,T 2:30pm-3:20pm,SCL 23,T 2:30pm-3:20pm in SCL 23,"{'Tuesday': ('14:30', '15:20', 'SCL 23')}"
15065,CHEM,220D,07,Discussion Section,T 7.00-7.50p WLH 003,T 7:00pm-7:50pm,WLH 003,T 7:00pm-7:50pm in WLH 003,"{'Tuesday': ('19:00', '19:50', 'WLH 003')}"
15066,CHEM,220D,08,Discussion Section,,,,,{}
15067,CHEM,220D,09,Discussion Section,W 1.30-2.20 SCL 21,W 1:30pm-2:20pm,SCL 21,W 1:30pm-2:20pm in SCL 21,"{'Wednesday': ('13:30', '14:20', 'SCL 21')}"
15068,CHEM,220D,10,Discussion Section,W 2.30-3.20 SCL 21,W 2:30pm-3:20pm,SCL 21,W 2:30pm-3:20pm in SCL 21,"{'Wednesday': ('14:30', '15:20', 'SCL 21')}"
15069,CHEM,220D,11,Discussion Section,W 7.00-7.50p WLH 013,W 7:00pm-7:50pm,WLH 013,W 7:00pm-7:50pm in WLH 013,"{'Wednesday': ('19:00', '19:50', 'WLH 013')}"
15070,CHEM,220D,12,Discussion Section,Th 10.30-11.20 SCL 21,Th 10:30am-11:20am,SCL 21,Th 10:30am-11:20am in SCL 21,"{'Thursday': ('10:30', '11:20', 'SCL 21')}"
15071,CHEM,220D,13,Discussion Section,Th 1.30-2.20 SCL 23,Th 1:30pm-2:20pm,SCL 23,Th 1:30pm-2:20pm in SCL 23,"{'Thursday': ('13:30', '14:20', 'SCL 23')}"
15072,CHEM,220D,14,Discussion Section,T 10.30-11.20 SCL 21,T 10:30am-11:20am,SCL 21,T 10:30am-11:20am in SCL 21,"{'Tuesday': ('10:30', '11:20', 'SCL 21')}"
15073,CHEM,220D,15,Discussion Section,Th 7.00-7.50p WLH 209,Th 7:00pm-7:50pm,WLH 209,Th 7:00pm-7:50pm in WLH 209,"{'Thursday': ('19:00', '19:50', 'WLH 209')}"
15074,CHEM,222LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
15075,CHEM,222LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
15076,CHEM,222LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15077,CHEM,222LD,04,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15078,CHEM,222LD,05,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15079,CHEM,222LD,06,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
15080,CHEM,222LD,07,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
15081,CHEM,222LD,08,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
15082,CHEM,222LD,09,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
15083,CHEM,222LD,10,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
15084,CHEM,222LD,11,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
15085,CHEM,222LD,12,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15086,CHEM,222LD,13,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15087,CHEM,222LD,14,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15088,CHEM,222LD,15,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15089,CHEM,222LD,16,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15090,CHEM,222LD,17,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15091,CHEM,222LD,18,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15092,CHEM,222LD,19,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15093,CHEM,222LD,20,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15767,CHEM,222LD,21,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
15768,CHEM,222LD,22,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15769,CHEM,222LD,23,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15770,CHEM,222LD,24,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15771,CHEM,222LD,25,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15772,CHEM,222LD,26,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
15773,CHEM,222LD,27,Lab Section,,,,,{}
15036,CHEM,330LD,01,Lab Section,,,,,{}
15037,CHEM,330LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
15038,CHEM,330LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
15039,CHEM,330LD,04,Lab Section,,,,,{}
15094,CHEM,332D,01,Discussion Section,M 10.30-11.20 SCL 19,M 10:30am-11:20am,SCL 19,M 10:30am-11:20am in SCL 19,"{'Monday': ('10:30', '11:20', 'SCL 19')}"
15095,CHEM,332D,02,Discussion Section,M 7.00-7.50p WLH 013,M 7:00pm-7:50pm,WLH 013,M 7:00pm-7:50pm in WLH 013,"{'Monday': ('19:00', '19:50', 'WLH 013')}"
15096,CHEM,332D,03,Discussion Section,T 10.30-11.20 SCL 19,T 10:30am-11:20am,SCL 19,T 10:30am-11:20am in SCL 19,"{'Tuesday': ('10:30', '11:20', 'SCL 19')}"
15097,CHEM,332D,04,Discussion Section,T 7.00-7.50p WLH 007,T 7:00pm-7:50pm,WLH 007,T 7:00pm-7:50pm in WLH 007,"{'Tuesday': ('19:00', '19:50', 'WLH 007')}"
15098,CHEM,332D,05,Discussion Section,W 7.00-7.50p WLH 007,W 7:00pm-7:50pm,WLH 007,W 7:00pm-7:50pm in WLH 007,"{'Wednesday': ('19:00', '19:50', 'WLH 007')}"
15099,CHEM,332D,06,Discussion Section,Th 7.00-7.50p WLH 202,Th 7:00pm-7:50pm,WLH 202,Th 7:00pm-7:50pm in WLH 202,"{'Thursday': ('19:00', '19:50', 'WLH 202')}"
14863,CHNS,200D,01,Discussion Section,F 10.30-11.20 YK212 106,F 10:30am-11:20am,YK212 106,F 10:30am-11:20am in YK212 106,"{'Friday': ('10:30', '11:20', 'YK212 106')}"
14867,CHNS,200D,02,Discussion Section,F 10.30-11.20 WLH 009,F 10:30am-11:20am,WLH 009,F 10:30am-11:20am in WLH 009,"{'Friday': ('10:30', '11:20', 'WLH 009')}"
15914,CHNS,200D,03,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
14458,CLCV,125D,01,Discussion Section,Th 2.30-3.20 PH 310,Th 2:30pm-3:20pm,PH 310,Th 2:30pm-3:20pm in PH 310,"{'Thursday': ('14:30', '15:20', 'PH 310')}"
14460,CLCV,125D,02,Discussion Section,Th 4.30-5.20 PH 312,Th 4:30pm-5:20pm,PH 312,Th 4:30pm-5:20pm in PH 312,"{'Thursday': ('16:30', '17:20', 'PH 312')}"
14462,CLCV,125D,03,Discussion Section,Th 3.30-4.20 PH 312,Th 3:30pm-4:20pm,PH 312,Th 3:30pm-4:20pm in PH 312,"{'Thursday': ('15:30', '16:20', 'PH 312')}"
14464,CLCV,125D,04,Discussion Section,F 11.35-12.25 PH 312,F 11:35am-12:25am,PH 312,F 11:35am-12:25am in PH 312,"{'Friday': ('11:35', '12:25', 'PH 312')}"
15712,CLCV,125D,05,Discussion Section,,,,,{}
15746,CLCV,125D,06,Discussion Section,F 10.30-11.20 GH NAPR,F 10:30am-11:20am,GH NAPR,F 10:30am-11:20am in GH NAPR,"{'Friday': ('10:30', '11:20', 'GH NAPR')}"
16007,CLCV,125D,07,Discussion Section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
15151,CLCV,200D,01,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15149,CLCV,200D,02,Discussion Section,,,,,{}
15180,CLCV,200D,03,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
14511,CLCV,206D,01,Discussion Section,M 4.00-4.50 PH 312,M 4:00pm-4:50pm,PH 312,M 4:00pm-4:50pm in PH 312,"{'Monday': ('16:00', '16:50', 'PH 312')}"
14514,CLCV,206D,02,Discussion Section,F 10.30-11.20 PH 407,F 10:30am-11:20am,PH 407,F 10:30am-11:20am in PH 407,"{'Friday': ('10:30', '11:20', 'PH 407')}"
14520,CLCV,206D,03,Discussion Section,F 1.30-2.20 PH 207,F 1:30pm-2:20pm,PH 207,F 1:30pm-2:20pm in PH 207,"{'Friday': ('13:30', '14:20', 'PH 207')}"
14517,CLCV,206D,04,Discussion Section,F 10.30-11.20 LC 209,F 10:30am-11:20am,LC 209,F 10:30am-11:20am in LC 209,"{'Friday': ('10:30', '11:20', 'LC 209')}"
15686,CLCV,206D,05,Discussion Section,,,,,{}
14523,CLCV,211D,01,Discussion Section,,,,,{}
14524,CLCV,211D,02,Discussion Section,,,,,{}
15545,CLCV,311D,01,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
15548,CLCV,311D,02,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
15993,CLCV,311D,03,Discussion Section,,,,,{}
15996,CLCV,311D,04,Discussion Section,,,,,{}
15999,CLCV,311D,05,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
16002,CLCV,311D,06,Discussion Section,W 7.00-7.50p,W 7:00pm-7:50pm,,W 7:00pm-7:50pm,"{'Wednesday': ('19:00', '19:50', '')}"
15454,E&EB,115D,01,Discussion Section,M 2.30-3.20 WTS A46,M 2:30pm-3:20pm,WTS A46,M 2:30pm-3:20pm in WTS A46,"{'Monday': ('14:30', '15:20', 'WTS A46')}"
15456,E&EB,115D,02,Discussion Section,T 4.00-4.50 WTS A39,T 4:00pm-4:50pm,WTS A39,T 4:00pm-4:50pm in WTS A39,"{'Tuesday': ('16:00', '16:50', 'WTS A39')}"
15448,E&EB,115D,03,Discussion Section,T 7.00-7.50p WTS A38,T 7:00pm-7:50pm,WTS A38,T 7:00pm-7:50pm in WTS A38,"{'Tuesday': ('19:00', '19:50', 'WTS A38')}"
15450,E&EB,115D,04,Discussion Section,T 8.00-8.50p WTS A38,T 8:00pm-8:50pm,WTS A38,T 8:00pm-8:50pm in WTS A38,"{'Tuesday': ('20:00', '20:50', 'WTS A38')}"
15452,E&EB,115D,05,Discussion Section,W 9.25-10.15 WLH 009,W 9:25am-10:15am,WLH 009,W 9:25am-10:15am in WLH 009,"{'Wednesday': ('9:25', '10:15', 'WLH 009')}"
15862,E&EB,115D,06,Discussion Section,M 5.00-5.50 WLH 204,M 5:00pm-5:50pm,WLH 204,M 5:00pm-5:50pm in WLH 204,"{'Monday': ('17:00', '17:50', 'WLH 204')}"
16011,E&EB,115D,07,Discussion Section,M 7.00-7.50p,M 7:00pm-7:50pm,,M 7:00pm-7:50pm,"{'Monday': ('19:00', '19:50', '')}"
16013,E&EB,115D,08,Discussion Section,M 4.30-5.20,M 4:30pm-5:20pm,,M 4:30pm-5:20pm,"{'Monday': ('16:30', '17:20', '')}"
