section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
22266,ARCH,312D,04,Discussion Section,Th 3.30-4.20 LORIA 358,Th 3:30pm-4:20pm,LORIA 358,Th 3:30pm-4:20pm in LORIA 358,"{'Thursday': ('15:30', '16:20', 'LORIA 358')}"
22268,ARCH,312D,05,Discussion Section,F 10.30-11.20 LORIA B51,F 10:30am-11:20am,LORIA B51,F 10:30am-11:20am in LORIA B51,"{'Friday': ('10:30', '11:20', 'LORIA B51')}"
22933,ARCH,312D,06,Discussion Section,,,,,{}
21974,ARCH,380D,01,Discussion Section,W 7.00-7.50p LORIA 358,W 7:00pm-7:50pm,LORIA 358,W 7:00pm-7:50pm in LORIA 358,"{'Wednesday': ('19:00', '19:50', 'LORIA 358')}"
21669,BENG,249D,01,Discussion Section,,,,,{}
21670,BENG,249D,02,Discussion Section,,,,,{}
22948,BENG,249D,03,Discussion Section,M 5.00-5.50 WLH 204,M 5:00pm-5:50pm,WLH 204,M 5:00pm-5:50pm in WLH 204,"{'Monday': ('17:00', '17:50', 'WLH 204')}"
22949,BENG,249D,04,Discussion Section,T 7.00-7.50p WLH 203,T 7:00pm-7:50pm,WLH 203,T 7:00pm-7:50pm in WLH 203,"{'Tuesday': ('19:00', '19:50', 'WLH 203')}"
21665,BENG,351D,01,Discussion Section,,,,,{}
21667,BENG,351D,02,Discussion Section,,,,,{}
22944,BENG,351D,03,Discussion Section,M 7.00-7.50p WLH 001,M 7:00pm-7:50pm,WLH 001,M 7:00pm-7:50pm in WLH 001,"{'Monday': ('19:00', '19:50', 'WLH 001')}"
22946,BENG,351D,04,Discussion Section,T 7.00-7.50p WLH 001,T 7:00pm-7:50pm,WLH 001,T 7:00pm-7:50pm in WLH 001,"{'Tuesday': ('19:00', '19:50', 'WLH 001')}"
21663,BENG,356LD,01,Discussion Section,M 1.00-1.50,M 1:00pm-1:50pm,,M 1:00pm-1:50pm,"{'Monday': ('13:00', '13:50', '')}"
21664,BENG,356LD,02,Discussion Section,F 9.25-10.15,F 9:25am-10:15am,,F 9:25am-10:15am,"{'Friday': ('9:25', '10:15', '')}"
21376,BENG,404D,01,Discussion Section,W 8.00-8.50p DL 120,W 8:00pm-8:50pm,DL 120,W 8:00pm-8:50pm in DL 120,"{'Wednesday': ('20:00', '20:50', 'DL 120')}"
21661,BENG,435D,01,Discussion Section,T 9.25-10.15,T 9:25am-10:15am,,T 9:25am-10:15am,"{'Tuesday': ('9:25', '10:15', '')}"
21662,BENG,435D,02,Discussion Section,Th 9.25-10.15,Th 9:25am-10:15am,,Th 9:25am-10:15am,"{'Thursday': ('9:25', '10:15', '')}"
21599,BIOL,101D,01,Discussion Section,W 7.00-7.50p WTS B39,W 7:00pm-7:50pm,WTS B39,W 7:00pm-7:50pm in WTS B39,"{'Wednesday': ('19:00', '19:50', 'WTS B39')}"
21600,BIOL,101D,02,Discussion Section,W 7.00-7.50p LC 213,W 7:00pm-7:50pm,LC 213,W 7:00pm-7:50pm in LC 213,"{'Wednesday': ('19:00', '19:50', 'LC 213')}"
21601,BIOL,101D,03,Discussion Section,W 7.00-7.50p BASSLB L73,W 7:00pm-7:50pm,BASSLB L73,W 7:00pm-7:50pm in BASSLB L73,"{'Wednesday': ('19:00', '19:50', 'BASSLB L73')}"
21602,BIOL,101D,04,Discussion Section,Th 10.30-11.20 HLH17 113,Th 10:30am-11:20am,HLH17 113,Th 10:30am-11:20am in HLH17 113,"{'Thursday': ('10:30', '11:20', 'HLH17 113')}"
21603,BIOL,101D,05,Discussion Section,Th 10.30-11.20 LC 209,Th 10:30am-11:20am,LC 209,Th 10:30am-11:20am in LC 209,"{'Thursday': ('10:30', '11:20', 'LC 209')}"
21604,BIOL,101D,06,Discussion Section,Th 10.30-11.20 WTS A74,Th 10:30am-11:20am,WTS A74,Th 10:30am-11:20am in WTS A74,"{'Thursday': ('10:30', '11:20', 'WTS A74')}"
21605,BIOL,101D,07,Discussion Section,Th 7.00-7.50p BASSLB L70,Th 7:00pm-7:50pm,BASSLB L70,Th 7:00pm-7:50pm in BASSLB L70,"{'Thursday': ('19:00', '19:50', 'BASSLB L70')}"
21606,BIOL,101D,08,Discussion Section,Th 7.00-7.50p WTS B52,Th 7:00pm-7:50pm,WTS B52,Th 7:00pm-7:50pm in WTS B52,"{'Thursday': ('19:00', '19:50', 'WTS B52')}"
21607,BIOL,101D,09,Discussion Section,F 11.35-12.25 LC 318,F 11:35am-12:25am,LC 318,F 11:35am-12:25am in LC 318,"{'Friday': ('11:35', '12:25', 'LC 318')}"
21608,BIOL,101D,10,Discussion Section,F 11.35-12.25 LC 206,F 11:35am-12:25am,LC 206,F 11:35am-12:25am in LC 206,"{'Friday': ('11:35', '12:25', 'LC 206')}"
21609,BIOL,101D,11,Discussion Section,F 11.35-12.25 LC 205,F 11:35am-12:25am,LC 205,F 11:35am-12:25am in LC 205,"{'Friday': ('11:35', '12:25', 'LC 205')}"
21610,BIOL,101D,12,Discussion Section,,,,,{}
21888,BIOL,101D,13,Discussion Section,W 1.30-2.20 YSB C142,W 1:30pm-2:20pm,YSB C142,W 1:30pm-2:20pm in YSB C142,"{'Wednesday': ('13:30', '14:20', 'YSB C142')}"
21611,BIOL,102D,01,Discussion Section,W 7.00-7.50p WTS B39,W 7:00pm-7:50pm,WTS B39,W 7:00pm-7:50pm in WTS B39,"{'Wednesday': ('19:00', '19:50', 'WTS B39')}"
21612,BIOL,102D,02,Discussion Section,W 7.00-7.50p LC 213,W 7:00pm-7:50pm,LC 213,W 7:00pm-7:50pm in LC 213,"{'Wednesday': ('19:00', '19:50', 'LC 213')}"
21613,BIOL,102D,03,Discussion Section,W 7.00-7.50p BASSLB L73,W 7:00pm-7:50pm,BASSLB L73,W 7:00pm-7:50pm in BASSLB L73,"{'Wednesday': ('19:00', '19:50', 'BASSLB L73')}"
21614,BIOL,102D,04,Discussion Section,Th 10.30-11.20 HLH17 113,Th 10:30am-11:20am,HLH17 113,Th 10:30am-11:20am in HLH17 113,"{'Thursday': ('10:30', '11:20', 'HLH17 113')}"
21615,BIOL,102D,05,Discussion Section,Th 10.30-11.20 LC 209,Th 10:30am-11:20am,LC 209,Th 10:30am-11:20am in LC 209,"{'Thursday': ('10:30', '11:20', 'LC 209')}"
21616,BIOL,102D,06,Discussion Section,Th 10.30-11.20 WTS A74,Th 10:30am-11:20am,WTS A74,Th 10:30am-11:20am in WTS A74,"{'Thursday': ('10:30', '11:20', 'WTS A74')}"
21617,BIOL,102D,07,Discussion Section,Th 7.00-7.50p BASSLB L70,Th 7:00pm-7:50pm,BASSLB L70,Th 7:00pm-7:50pm in BASSLB L70,"{'Thursday': ('19:00', '19:50', 'BASSLB L70')}"
21618,BIOL,102D,08,Discussion Section,Th 7.00-7.50p WTS B52,Th 7:00pm-7:50pm,WTS B52,Th 7:00pm-7:50pm in WTS B52,"{'Thursday': ('19:00', '19:50', 'WTS B52')}"
21619,BIOL,102D,09,Discussion Section,F 11.35-12.25 LC 318,F 11:35am-12:25am,LC 318,F 11:35am-12:25am in LC 318,"{'Friday': ('11:35', '12:25', 'LC 318')}"
21620,BIOL,102D,10,Discussion Section,F 11.35-12.25 LC 206,F 11:35am-12:25am,LC 206,F 11:35am-12:25am in LC 206,"{'Friday': ('11:35', '12:25', 'LC 206')}"
21621,BIOL,102D,11,Discussion Section,F 11.35-12.25 LC 205,F 11:35am-12:25am,LC 205,F 11:35am-12:25am in LC 205,"{'Friday': ('11:35', '12:25', 'LC 205')}"
21622,BIOL,102D,12,Discussion Section,,,,,{}
21889,BIOL,102D,13,Discussion Section,W 1.30-2.20 YSB C142,W 1:30pm-2:20pm,YSB C142,W 1:30pm-2:20pm in YSB C142,"{'Wednesday': ('13:30', '14:20', 'YSB C142')}"
21635,BIOL,103D,01,Discussion Section,W 7.00-7.50p WTS B51,W 7:00pm-7:50pm,WTS B51,W 7:00pm-7:50pm in WTS B51,"{'Wednesday': ('19:00', '19:50', 'WTS B51')}"
21636,BIOL,103D,02,Discussion Section,Th 10.30-11.20 LC 206,Th 10:30am-11:20am,LC 206,Th 10:30am-11:20am in LC 206,"{'Thursday': ('10:30', '11:20', 'LC 206')}"
21637,BIOL,103D,03,Discussion Section,Th 10.30-11.20 YSB 153,Th 10:30am-11:20am,YSB 153,Th 10:30am-11:20am in YSB 153,"{'Thursday': ('10:30', '11:20', 'YSB 153')}"
21638,BIOL,103D,04,Discussion Section,Th 7.00-7.50p WTS B51,Th 7:00pm-7:50pm,WTS B51,Th 7:00pm-7:50pm in WTS B51,"{'Thursday': ('19:00', '19:50', 'WTS B51')}"
21639,BIOL,103D,05,Discussion Section,Th 7.00-7.50p WTS B30,Th 7:00pm-7:50pm,WTS B30,Th 7:00pm-7:50pm in WTS B30,"{'Thursday': ('19:00', '19:50', 'WTS B30')}"
21640,BIOL,103D,06,Discussion Section,F 11.35-12.25 WTS B51,F 11:35am-12:25am,WTS B51,F 11:35am-12:25am in WTS B51,"{'Friday': ('11:35', '12:25', 'WTS B51')}"
21641,BIOL,103D,07,Discussion Section,F 11.35-12.25 WTS B52,F 11:35am-12:25am,WTS B52,F 11:35am-12:25am in WTS B52,"{'Friday': ('11:35', '12:25', 'WTS B52')}"
21642,BIOL,103D,08,Discussion Section,,,,,{}
21643,BIOL,103D,09,Discussion Section,,,,,{}
21883,BIOL,103D,10,Discussion Section,W 4.00-4.50 YSB 153,W 4:00pm-4:50pm,YSB 153,W 4:00pm-4:50pm in YSB 153,"{'Wednesday': ('16:00', '16:50', 'YSB 153')}"
21644,BIOL,104D,01,Discussion Section,W 7.00-7.50p WTS B51,W 7:00pm-7:50pm,WTS B51,W 7:00pm-7:50pm in WTS B51,"{'Wednesday': ('19:00', '19:50', 'WTS B51')}"
21645,BIOL,104D,02,Discussion Section,Th 10.30-11.20 LC 206,Th 10:30am-11:20am,LC 206,Th 10:30am-11:20am in LC 206,"{'Thursday': ('10:30', '11:20', 'LC 206')}"
21646,BIOL,104D,03,Discussion Section,Th 10.30-11.20 YSB 153,Th 10:30am-11:20am,YSB 153,Th 10:30am-11:20am in YSB 153,"{'Thursday': ('10:30', '11:20', 'YSB 153')}"
21647,BIOL,104D,04,Discussion Section,Th 7.00-7.50p WTS B51,Th 7:00pm-7:50pm,WTS B51,Th 7:00pm-7:50pm in WTS B51,"{'Thursday': ('19:00', '19:50', 'WTS B51')}"
21648,BIOL,104D,05,Discussion Section,Th 7.00-7.50p WTS B30,Th 7:00pm-7:50pm,WTS B30,Th 7:00pm-7:50pm in WTS B30,"{'Thursday': ('19:00', '19:50', 'WTS B30')}"
21649,BIOL,104D,06,Discussion Section,F 11.35-12.25 WTS B51,F 11:35am-12:25am,WTS B51,F 11:35am-12:25am in WTS B51,"{'Friday': ('11:35', '12:25', 'WTS B51')}"
21650,BIOL,104D,07,Discussion Section,F 11.35-12.25 WTS B52,F 11:35am-12:25am,WTS B52,F 11:35am-12:25am in WTS B52,"{'Friday': ('11:35', '12:25', 'WTS B52')}"
21651,BIOL,104D,08,Discussion Section,,,,,{}
21652,BIOL,104D,09,Discussion Section,,,,,{}
21887,BIOL,104D,10,Discussion Section,W 4.00-4.50 YSB 153,W 4:00pm-4:50pm,YSB 153,W 4:00pm-4:50pm in YSB 153,"{'Wednesday': ('16:00', '16:50', 'YSB 153')}"
21666,CENG,351D,01,Discussion Section,,,,,{}
21668,CENG,351D,02,Discussion Section,,,,,{}
22945,CENG,351D,03,Discussion Section,M 7.00-7.50p WLH 001,M 7:00pm-7:50pm,WLH 001,M 7:00pm-7:50pm in WLH 001,"{'Monday': ('19:00', '19:50', 'WLH 001')}"
22947,CENG,351D,04,Discussion Section,T 7.00-7.50p WLH 001,T 7:00pm-7:50pm,WLH 001,T 7:00pm-7:50pm in WLH 001,"{'Tuesday': ('19:00', '19:50', 'WLH 001')}"
21175,CGSC,277D,01,Discussion Section,T 1.30-2.20 WTS B52,T 1:30pm-2:20pm,WTS B52,T 1:30pm-2:20pm in WTS B52,"{'Tuesday': ('13:30', '14:20', 'WTS B52')}"
21180,CGSC,277D,02,Discussion Section,W 3.30-4.20 WLH 211,W 3:30pm-4:20pm,WLH 211,W 3:30pm-4:20pm in WLH 211,"{'Wednesday': ('15:30', '16:20', 'WLH 211')}"
21185,CGSC,277D,03,Discussion Section,Th 9.25-10.15 LC 317,Th 9:25am-10:15am,LC 317,Th 9:25am-10:15am in LC 317,"{'Thursday': ('9:25', '10:15', 'LC 317')}"
21190,CGSC,277D,04,Discussion Section,Th 10.30-11.20 LC 317,Th 10:30am-11:20am,LC 317,Th 10:30am-11:20am in LC 317,"{'Thursday': ('10:30', '11:20', 'LC 317')}"
21198,CHEM,104D,01,Discussion Section,T 1.30-2.20 SCL 160,T 1:30pm-2:20pm,SCL 160,T 1:30pm-2:20pm in SCL 160,"{'Tuesday': ('13:30', '14:20', 'SCL 160')}"
21199,CHEM,104D,02,Discussion Section,T 8.00-8.50p,T 8:00pm-8:50pm,,T 8:00pm-8:50pm,"{'Tuesday': ('20:00', '20:50', '')}"
21200,CHEM,104D,03,Discussion Section,W 1.30-2.20 RKZ 06,W 1:30pm-2:20pm,RKZ 06,W 1:30pm-2:20pm in RKZ 06,"{'Wednesday': ('13:30', '14:20', 'RKZ 06')}"
21201,CHEM,104D,04,Discussion Section,W 2.30-3.20 WTS B74,W 2:30pm-3:20pm,WTS B74,W 2:30pm-3:20pm in WTS B74,"{'Wednesday': ('14:30', '15:20', 'WTS B74')}"
21202,CHEM,104D,05,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
21203,CHEM,104D,06,Discussion Section,Th 8.00-8.50p WLH 009,Th 8:00pm-8:50pm,WLH 009,Th 8:00pm-8:50pm in WLH 009,"{'Thursday': ('20:00', '20:50', 'WLH 009')}"
21204,CHEM,134LD,01,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21205,CHEM,134LD,02,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
22398,CHEM,134LD,03,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
22399,CHEM,134LD,04,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21102,CHEM,136LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21103,CHEM,136LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21104,CHEM,136LD,03,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21105,CHEM,136LD,04,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21106,CHEM,136LD,05,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21107,CHEM,136LD,06,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21108,CHEM,136LD,07,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
21109,CHEM,136LD,08,Lab Section,W 1.00-5.00,W 1:00pm-5:00pm,,W 1:00pm-5:00pm,"{'Wednesday': ('13:00', '17:00', '')}"
21110,CHEM,136LD,09,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21111,CHEM,136LD,10,Lab Section,Th 1.00-5.00,Th 1:00pm-5:00pm,,Th 1:00pm-5:00pm,"{'Thursday': ('13:00', '17:00', '')}"
21112,CHEM,136LD,11,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21113,CHEM,136LD,12,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21114,CHEM,136LD,13,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21115,CHEM,136LD,14,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21116,CHEM,136LD,15,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21117,CHEM,136LD,16,Lab Section,F 1.00-5.00,F 1:00pm-5:00pm,,F 1:00pm-5:00pm,"{'Friday': ('13:00', '17:00', '')}"
21118,CHEM,136LD,17,Lab Section,,,,,{}
21119,CHEM,136LD,18,Lab Section,,,,,{}
21120,CHEM,136LD,19,Lab Section,,,,,{}
21121,CHEM,136LD,20,Lab Section,,,,,{}
21122,CHEM,161D,01,Discussion Section,M 1.30-2.20 SCL 23,M 1:30pm-2:20pm,SCL 23,M 1:30pm-2:20pm in SCL 23,"{'Monday': ('13:30', '14:20', 'SCL 23')}"
21123,CHEM,161D,02,Discussion Section,M 2.30-3.20 SCL 23,M 2:30pm-3:20pm,SCL 23,M 2:30pm-3:20pm in SCL 23,"{'Monday': ('14:30', '15:20', 'SCL 23')}"
21207,CHEM,161D,03,Discussion Section,T 1.30-2.20 SCL 23,T 1:30pm-2:20pm,SCL 23,T 1:30pm-2:20pm in SCL 23,"{'Tuesday': ('13:30', '14:20', 'SCL 23')}"
21208,CHEM,161D,04,Discussion Section,T 2.30-3.20 SCL 23,T 2:30pm-3:20pm,SCL 23,T 2:30pm-3:20pm in SCL 23,"{'Tuesday': ('14:30', '15:20', 'SCL 23')}"
21206,CHEM,161D,05,Discussion Section,,,,,{}
21209,CHEM,165D,01,Discussion Section,T 1.30-2.20 SCL 19,T 1:30pm-2:20pm,SCL 19,T 1:30pm-2:20pm in SCL 19,"{'Tuesday': ('13:30', '14:20', 'SCL 19')}"
21210,CHEM,165D,02,Discussion Section,T 2.30-3.20 SPL 51,T 2:30pm-3:20pm,SPL 51,T 2:30pm-3:20pm in SPL 51,"{'Tuesday': ('14:30', '15:20', 'SPL 51')}"
21211,CHEM,165D,03,Discussion Section,T 7.00-7.50p WTS B30,T 7:00pm-7:50pm,WTS B30,T 7:00pm-7:50pm in WTS B30,"{'Tuesday': ('19:00', '19:50', 'WTS B30')}"
21212,CHEM,165D,04,Discussion Section,W 11.35-12.25 SCL 23,W 11:35am-12:25am,SCL 23,W 11:35am-12:25am in SCL 23,"{'Wednesday': ('11:35', '12:25', 'SCL 23')}"
21213,CHEM,165D,05,Discussion Section,W 1.30-2.20 SCL 19,W 1:30pm-2:20pm,SCL 19,W 1:30pm-2:20pm in SCL 19,"{'Wednesday': ('13:30', '14:20', 'SCL 19')}"
21214,CHEM,165D,06,Discussion Section,W 2.30-3.20 SCL 21,W 2:30pm-3:20pm,SCL 21,W 2:30pm-3:20pm in SCL 21,"{'Wednesday': ('14:30', '15:20', 'SCL 21')}"
21215,CHEM,165D,07,Discussion Section,W 1.30-2.20 SCL 21,W 1:30pm-2:20pm,SCL 21,W 1:30pm-2:20pm in SCL 21,"{'Wednesday': ('13:30', '14:20', 'SCL 21')}"
21216,CHEM,165D,08,Discussion Section,Th 1.30-2.20 SCL 19,Th 1:30pm-2:20pm,SCL 19,Th 1:30pm-2:20pm in SCL 19,"{'Thursday': ('13:30', '14:20', 'SCL 19')}"
21217,CHEM,165D,09,Discussion Section,T 7.00-7.50p WTS B51,T 7:00pm-7:50pm,WTS B51,T 7:00pm-7:50pm in WTS B51,"{'Tuesday': ('19:00', '19:50', 'WTS B51')}"
21218,CHEM,165D,10,Discussion Section,Th 7.00-7.50p WTS A39,Th 7:00pm-7:50pm,WTS A39,Th 7:00pm-7:50pm in WTS A39,"{'Thursday': ('19:00', '19:50', 'WTS A39')}"
21219,CHEM,165D,11,Discussion Section,T 11.35-12.25 SCL 18,T 11:35am-12:25am,SCL 18,T 11:35am-12:25am in SCL 18,"{'Tuesday': ('11:35', '12:25', 'SCL 18')}"
21220,CHEM,165D,12,Discussion Section,Th 11.35-12.25 SCL 18,Th 11:35am-12:25am,SCL 18,Th 11:35am-12:25am in SCL 18,"{'Thursday': ('11:35', '12:25', 'SCL 18')}"
21221,CHEM,165D,13,Discussion Section,T 1.30-2.20 SPL 51,T 1:30pm-2:20pm,SPL 51,T 1:30pm-2:20pm in SPL 51,"{'Tuesday': ('13:30', '14:20', 'SPL 51')}"
21222,CHEM,165D,14,Discussion Section,T 11.35-12.25 SCL 21,T 11:35am-12:25am,SCL 21,T 11:35am-12:25am in SCL 21,"{'Tuesday': ('11:35', '12:25', 'SCL 21')}"
21223,CHEM,167D,01,Discussion Section,M 11.35-12.25,M 11:35am-12:25am,,M 11:35am-12:25am,"{'Monday': ('11:35', '12:25', '')}"
21224,CHEM,167D,02,Discussion Section,M 1.30-2.20 SCL 21,M 1:30pm-2:20pm,SCL 21,M 1:30pm-2:20pm in SCL 21,"{'Monday': ('13:30', '14:20', 'SCL 21')}"
21225,CHEM,167D,03,Discussion Section,M 2.30-3.20 SCL 21,M 2:30pm-3:20pm,SCL 21,M 2:30pm-3:20pm in SCL 21,"{'Monday': ('14:30', '15:20', 'SCL 21')}"
21226,CHEM,167D,04,Discussion Section,T 1.30-2.20 SCL 21,T 1:30pm-2:20pm,SCL 21,T 1:30pm-2:20pm in SCL 21,"{'Tuesday': ('13:30', '14:20', 'SCL 21')}"
21227,CHEM,167D,05,Discussion Section,T 2.30-3.20 SCL 111,T 2:30pm-3:20pm,SCL 111,T 2:30pm-3:20pm in SCL 111,"{'Tuesday': ('14:30', '15:20', 'SCL 111')}"
21384,CHEM,167D,06,Discussion Section,,,,,{}
21228,CHEM,175D,01,Discussion Section,M 1.30-2.20 SCL 18,M 1:30pm-2:20pm,SCL 18,M 1:30pm-2:20pm in SCL 18,"{'Monday': ('13:30', '14:20', 'SCL 18')}"
21229,CHEM,175D,02,Discussion Section,M 2.30-3.20 SCL 18,M 2:30pm-3:20pm,SCL 18,M 2:30pm-3:20pm in SCL 18,"{'Monday': ('14:30', '15:20', 'SCL 18')}"
21230,CHEM,175D,03,Discussion Section,M 7.00-7.50p WTS A35,M 7:00pm-7:50pm,WTS A35,M 7:00pm-7:50pm in WTS A35,"{'Monday': ('19:00', '19:50', 'WTS A35')}"
21231,CHEM,175D,04,Discussion Section,T 1.30-2.20 SCL 18,T 1:30pm-2:20pm,SCL 18,T 1:30pm-2:20pm in SCL 18,"{'Tuesday': ('13:30', '14:20', 'SCL 18')}"
21232,CHEM,175D,05,Discussion Section,T 2.30-3.20 SCL 18,T 2:30pm-3:20pm,SCL 18,T 2:30pm-3:20pm in SCL 18,"{'Tuesday': ('14:30', '15:20', 'SCL 18')}"
21233,CHEM,175D,06,Discussion Section,T 7.00-7.50p WTS A35,T 7:00pm-7:50pm,WTS A35,T 7:00pm-7:50pm in WTS A35,"{'Tuesday': ('19:00', '19:50', 'WTS A35')}"
21242,CHEM,220D,01,Discussion Section,M 1.30-2.20 SCL 111,M 1:30pm-2:20pm,SCL 111,M 1:30pm-2:20pm in SCL 111,"{'Monday': ('13:30', '14:20', 'SCL 111')}"
21243,CHEM,220D,02,Discussion Section,M 2.30-3.20 SCL 111,M 2:30pm-3:20pm,SCL 111,M 2:30pm-3:20pm in SCL 111,"{'Monday': ('14:30', '15:20', 'SCL 111')}"
21244,CHEM,220D,03,Discussion Section,T 1.30-2.20 SCL 253,T 1:30pm-2:20pm,SCL 253,T 1:30pm-2:20pm in SCL 253,"{'Tuesday': ('13:30', '14:20', 'SCL 253')}"
21245,CHEM,220D,04,Discussion Section,T 2.30-3.20 SCL 253,T 2:30pm-3:20pm,SCL 253,T 2:30pm-3:20pm in SCL 253,"{'Tuesday': ('14:30', '15:20', 'SCL 253')}"
21332,CHEM,221D,01,Discussion section,M 1.30-2.20 SCL 201,M 1:30pm-2:20pm,SCL 201,M 1:30pm-2:20pm in SCL 201,"{'Monday': ('13:30', '14:20', 'SCL 201')}"
21333,CHEM,221D,02,Discussion section,M 2.30-3.20 SCL 201,M 2:30pm-3:20pm,SCL 201,M 2:30pm-3:20pm in SCL 201,"{'Monday': ('14:30', '15:20', 'SCL 201')}"
21334,CHEM,221D,03,Discussion section,M 7.00-7.50p WLH 113,M 7:00pm-7:50pm,WLH 113,M 7:00pm-7:50pm in WLH 113,"{'Monday': ('19:00', '19:50', 'WLH 113')}"
21335,CHEM,221D,04,Discussion section,T 1.30-2.20 SCL 201,T 1:30pm-2:20pm,SCL 201,T 1:30pm-2:20pm in SCL 201,"{'Tuesday': ('13:30', '14:20', 'SCL 201')}"
21336,CHEM,221D,05,Discussion section,T 2.30-3.20 SCL 201,T 2:30pm-3:20pm,SCL 201,T 2:30pm-3:20pm in SCL 201,"{'Tuesday': ('14:30', '15:20', 'SCL 201')}"
21337,CHEM,221D,06,Discussion section,T 7.00-7.50p WLH 113,T 7:00pm-7:50pm,WLH 113,T 7:00pm-7:50pm in WLH 113,"{'Tuesday': ('19:00', '19:50', 'WLH 113')}"
21338,CHEM,221D,07,Discussion section,W 1.30-2.20 SCL 18,W 1:30pm-2:20pm,SCL 18,W 1:30pm-2:20pm in SCL 18,"{'Wednesday': ('13:30', '14:20', 'SCL 18')}"
21339,CHEM,221D,08,Discussion section,W 2.30-3.20,W 2:30pm-3:20pm,,W 2:30pm-3:20pm,"{'Wednesday': ('14:30', '15:20', '')}"
21340,CHEM,221D,09,Discussion section,W 7.00-7.50p WLH 208,W 7:00pm-7:50pm,WLH 208,W 7:00pm-7:50pm in WLH 208,"{'Wednesday': ('19:00', '19:50', 'WLH 208')}"
21341,CHEM,221D,10,Discussion section,Th 1.30-2.20 SCL 18,Th 1:30pm-2:20pm,SCL 18,Th 1:30pm-2:20pm in SCL 18,"{'Thursday': ('13:30', '14:20', 'SCL 18')}"
21327,CHEM,221D,11,Discussion section,Th 2.30-3.20,Th 2:30pm-3:20pm,,Th 2:30pm-3:20pm,"{'Thursday': ('14:30', '15:20', '')}"
21328,CHEM,221D,12,Discussion section,,,,,{}
21329,CHEM,221D,13,Discussion section,,,,,{}
21330,CHEM,221D,14,Discussion section,,,,,{}
21331,CHEM,221D,15,Discussion section,Th 12.30-1.20 SCL 18,Th 12:30am-1:20pm,SCL 18,Th 12:30am-1:20pm in SCL 18,"{'Thursday': ('12:30', '13:20', 'SCL 18')}"
21247,CHEM,222LD,01,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
21248,CHEM,222LD,02,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
22332,CHEM,222LD,03,Lab Section,M 1.00-5.00,M 1:00pm-5:00pm,,M 1:00pm-5:00pm,"{'Monday': ('13:00', '17:00', '')}"
22333,CHEM,222LD,04,Lab Section,T 1.00-5.00,T 1:00pm-5:00pm,,T 1:00pm-5:00pm,"{'Tuesday': ('13:00', '17:00', '')}"
